PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male
593,0,3,0.5853229454636844,0.0,0.0,0.014151057562208049,False,False,True,False,True
594,0,3,0.34656948982156316,0.0,0.3333333333333333,0.015126992566498259,False,True,False,True,False
595,0,2,0.4596632319678311,0.125,0.0,0.050748620223090936,False,False,True,False,True
596,0,3,0.4470972606182458,0.125,0.16666666666666666,0.04713766070721715,False,False,True,False,True
597,1,2,0.34656948982156316,0.0,0.0,0.06441171028315387,False,False,True,True,False
598,0,3,0.610454888162855,0.0,0.0,0.0,False,False,True,False,True
599,0,3,0.34656948982156316,0.0,0.0,0.014102260811993537,True,False,False,False,True
600,1,1,0.610454888162855,0.125,0.0,0.11111839809247648,True,False,False,False,True
601,1,2,0.2963056044232219,0.25,0.16666666666666666,0.05270049023167135,False,False,True,True,False
602,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
603,0,1,0.34656948982156316,0.0,0.0,0.08275928836380983,False,False,True,False,True
604,0,3,0.5476250314149284,0.0,0.0,0.015712553569072387,False,False,True,False,True
605,1,1,0.4345312892686604,0.0,0.0,0.051822148727810165,True,False,False,False,True
606,0,3,0.4470972606182458,0.125,0.0,0.030351578633425542,False,False,True,False,True
607,0,3,0.37170143252073384,0.0,0.0,0.015411575213749286,False,False,True,False,True
608,1,1,0.33400351847197784,0.0,0.0,0.05953203526170282,False,False,True,False,True
609,1,2,0.2711736617240512,0.125,0.3333333333333333,0.08115719346076702,True,False,False,True,False
610,1,1,0.49736114601658704,0.0,0.0,0.2995388511917728,False,False,True,True,False
611,0,3,0.4847951746670017,0.125,0.8333333333333333,0.06104473451835265,False,False,True,True,False
612,0,3,0.34656948982156316,0.0,0.0,0.013760683560491965,False,False,True,False,True
613,1,3,0.34656948982156316,0.125,0.0,0.030253985132996517,False,True,False,True,False
614,0,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
615,0,3,0.4345312892686604,0.0,0.0,0.015712553569072387,False,False,True,False,True
616,1,2,0.2963056044232219,0.125,0.3333333333333333,0.12687155055772734,False,False,True,True,False
617,0,3,0.4219653179190751,0.125,0.16666666666666666,0.028106928123558056,False,False,True,False,True
618,0,3,0.32143754712239253,0.125,0.0,0.031425107138144774,False,False,True,True,False
619,1,2,0.04498617743151546,0.25,0.16666666666666666,0.07612293033463641,False,False,True,True,False
620,0,2,0.32143754712239253,0.0,0.0,0.020494635090094415,False,False,True,False,True
621,0,3,0.33400351847197784,0.125,0.0,0.028212719478023115,True,False,False,False,True
622,1,1,0.5224930887157577,0.125,0.0,0.10257896680493714,False,False,True,False,True
623,1,3,0.24604171902488062,0.125,0.16666666666666666,0.030725752114070404,True,False,False,False,True
624,0,3,0.2586076903744659,0.0,0.0,0.015330377421392339,False,False,True,False,True
625,0,3,0.2586076903744659,0.0,0.0,0.031425107138144774,False,False,True,False,True
626,0,1,0.7612465443578789,0.0,0.0,0.06308600017332605,False,False,True,False,True
627,0,2,0.7109826589595376,0.0,0.0,0.024105594605968193,False,True,False,False,True
628,1,1,0.2586076903744659,0.0,0.0,0.15216446768991498,False,False,True,True,False
629,0,3,0.32143754712239253,0.0,0.0,0.015411575213749286,False,False,True,False,True
630,0,3,0.34656948982156316,0.0,0.0,0.015094396337354966,False,True,False,False,True
631,1,1,1.0,0.0,0.0,0.05855610025741262,False,False,True,False,True
632,0,3,0.6355868308620256,0.0,0.0,0.013768881414528002,False,False,True,False,True
633,1,1,0.39683337521990447,0.0,0.0,0.05953203526170282,True,False,False,False,True
634,0,1,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
635,0,3,0.10781603417944208,0.375,0.3333333333333333,0.05445717323939373,False,False,True,True,False
636,1,2,0.34656948982156316,0.0,0.0,0.025374310111545468,False,False,True,True,False
637,0,3,0.39683337521990447,0.0,0.0,0.015468569817999833,False,False,True,False,True
638,0,2,0.38426740387031916,0.125,0.16666666666666666,0.05123658772523604,False,False,True,False,True
639,0,3,0.5099271173661725,0.0,0.8333333333333333,0.07746484096553544,False,False,True,True,False
640,0,3,0.34656948982156316,0.125,0.0,0.031425107138144774,False,False,True,False,True
641,0,3,0.24604171902488062,0.0,0.0,0.015330377421392339,False,False,True,False,True
642,1,1,0.2963056044232219,0.0,0.0,0.13526459159462315,True,False,False,True,False
643,0,3,0.01985423473234481,0.375,0.3333333333333333,0.05445717323939373,False,False,True,True,False
644,1,3,0.34656948982156316,0.0,0.0,0.11027245763075773,False,False,True,False,True
645,1,3,0.0041467705453631576,0.25,0.16666666666666666,0.03758969818624431,True,False,False,True,False
646,1,1,0.5978889168132697,0.125,0.0,0.1497654242623688,True,False,False,False,True
647,0,3,0.2334757476752953,0.0,0.0,0.015411575213749286,False,False,True,False,True
648,1,1,0.6984166876099522,0.0,0.0,0.06929138530460494,True,False,False,False,True
649,0,3,0.34656948982156316,0.0,0.0,0.014736618564782174,False,False,True,False,True
650,1,3,0.2837396330736366,0.0,0.0,0.014736618564782174,False,False,True,True,False
651,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
652,1,2,0.22090977632571,0.0,0.16666666666666666,0.044893010197349675,False,False,True,True,False
653,0,3,0.2586076903744659,0.0,0.0,0.01646070534336126,False,False,True,False,True
654,1,3,0.34656948982156316,0.0,0.0,0.015281580671177828,False,True,False,True,False
655,0,3,0.22090977632571,0.0,0.0,0.013175122557917838,False,True,False,True,False
656,0,2,0.2963056044232219,0.25,0.0,0.1434624456306609,False,False,True,False,True
657,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
658,0,3,0.39683337521990447,0.125,0.16666666666666666,0.030253985132996517,False,True,False,True,False
659,0,2,0.2837396330736366,0.0,0.0,0.025374310111545468,False,False,True,False,True
660,0,1,0.723548630309123,0.0,0.3333333333333333,0.22109807522194713,True,False,False,False,True
661,1,1,0.6230208595124404,0.25,0.0,0.2608674266467732,False,False,True,False,True
662,0,3,0.49736114601658704,0.0,0.0,0.014102260811993537,True,False,False,False,True
663,0,1,0.5853229454636844,0.0,0.0,0.04994347384455151,False,False,True,False,True
664,0,3,0.4470972606182458,0.0,0.0,0.014630827210317117,False,False,True,False,True
665,1,3,0.24604171902488062,0.125,0.0,0.015468569817999833,False,False,True,False,True
666,0,2,0.39683337521990447,0.25,0.0,0.1434624456306609,False,False,True,False,True
667,0,2,0.3088715757728072,0.0,0.0,0.025374310111545468,False,False,True,False,True
668,0,3,0.34656948982156316,0.0,0.0,0.015175789316712771,False,False,True,False,True
669,0,3,0.5350590600653431,0.0,0.0,0.015712553569072387,False,False,True,False,True
670,1,1,0.34656948982156316,0.125,0.0,0.10149724044618187,False,False,True,True,False
671,1,2,0.49736114601658704,0.125,0.16666666666666666,0.07612293033463641,False,False,True,True,False
672,0,1,0.38426740387031916,0.125,0.0,0.10149724044618187,False,False,True,False,True
673,0,2,0.8743402865041467,0.0,0.0,0.020494635090094415,False,False,True,False,True
674,1,2,0.38426740387031916,0.0,0.0,0.025374310111545468,False,False,True,False,True
675,0,2,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
676,0,3,0.22090977632571,0.0,0.0,0.015175789316712771,False,False,True,False,True
677,0,3,0.30258859009801453,0.0,0.0,0.015712553569072387,False,False,True,False,True
678,1,3,0.22090977632571,0.0,0.0,0.019209719063445922,False,False,True,True,False
679,0,3,0.5350590600653431,0.125,1.0,0.09154270340242172,False,False,True,True,False
680,1,1,0.4470972606182458,0.0,0.16666666666666666,1.0,True,False,False,False,True
681,0,3,0.34656948982156316,0.0,0.0,0.01588334219482317,False,True,False,True,False
682,1,1,0.33400351847197784,0.0,0.0,0.1497654242623688,True,False,False,False,True
683,0,3,0.24604171902488062,0.0,0.0,0.01800600082915438,False,False,True,False,True
684,0,3,0.17064589092736868,0.625,0.3333333333333333,0.09154270340242172,False,False,True,False,True
685,0,2,0.7486805730082936,0.125,0.16666666666666666,0.07612293033463641,False,False,True,False,True
686,0,2,0.3088715757728072,0.125,0.3333333333333333,0.08115719346076702,True,False,False,False,True
687,0,3,0.17064589092736868,0.5,0.16666666666666666,0.07746484096553544,False,False,True,False,True
688,0,3,0.2334757476752953,0.0,0.0,0.019852079483269742,False,False,True,False,True
689,0,3,0.22090977632571,0.0,0.0,0.015216388212891242,False,False,True,False,True
690,1,1,0.18321186227695402,0.0,0.16666666666666666,0.41250332793836464,False,False,True,True,False
691,1,1,0.38426740387031916,0.125,0.0,0.11125659048908397,False,False,True,False,True
692,1,3,0.04498617743151546,0.0,0.16666666666666666,0.026187654344120927,True,False,False,True,False
693,1,3,0.34656948982156316,0.0,0.0,0.11027245763075773,False,False,True,False,True
694,0,3,0.3088715757728072,0.0,0.0,0.014102260811993537,True,False,False,False,True
695,0,1,0.7486805730082936,0.0,0.0,0.051822148727810165,False,False,True,False,True
696,0,2,0.648152802211611,0.0,0.0,0.026350245115835676,False,False,True,False,True
697,0,3,0.5476250314149284,0.0,0.0,0.015712553569072387,False,False,True,False,True
698,1,3,0.34656948982156316,0.0,0.0,0.015094396337354966,False,True,False,True,False
699,0,1,0.610454888162855,0.125,0.16666666666666666,0.21642978772242535,True,False,False,False,True
700,0,3,0.5224930887157577,0.0,0.0,0.014931805565640218,False,False,True,False,True
701,1,1,0.22090977632571,0.125,0.0,0.4440992237022602,True,False,False,True,False
702,1,1,0.4345312892686604,0.0,0.0,0.05130978285055781,False,False,True,False,True
703,0,3,0.22090977632571,0.0,0.16666666666666666,0.028212719478023115,True,False,False,True,False
704,0,3,0.3088715757728072,0.0,0.0,0.015110792045427042,False,True,False,False,True
705,0,3,0.32143754712239253,0.125,0.0,0.015330377421392339,False,False,True,False,True
706,0,2,0.4847951746670017,0.0,0.0,0.050748620223090936,False,False,True,False,True
707,1,2,0.5601910027645137,0.0,0.0,0.026350245115835676,False,False,True,True,False
708,1,1,0.5224930887157577,0.0,0.0,0.05130978285055781,False,False,True,False,True
709,1,1,0.2711736617240512,0.0,0.0,0.29580589980036276,False,False,True,True,False
710,1,3,0.34656948982156316,0.125,0.16666666666666666,0.029757819776815374,True,False,False,False,True
711,1,1,0.2963056044232219,0.0,0.0,0.09662576327876685,True,False,False,True,False
712,0,1,0.34656948982156316,0.0,0.0,0.051822148727810165,False,False,True,False,True
713,1,1,0.5978889168132697,0.125,0.0,0.10149724044618187,False,False,True,False,True
714,0,3,0.35913546117114853,0.0,0.0,0.018510168852370702,False,False,True,False,True
715,0,2,0.648152802211611,0.0,0.0,0.025374310111545468,False,False,True,False,True
716,0,3,0.2334757476752953,0.0,0.0,0.014931805565640218,False,False,True,False,True
717,1,1,0.4722292033174164,0.0,0.0,0.4440992237022602,True,False,False,True,False
718,1,2,0.33400351847197784,0.0,0.0,0.020494635090094415,False,False,True,True,False
719,0,3,0.34656948982156316,0.0,0.0,0.030253985132996517,False,True,False,False,True
720,0,3,0.4093993465694898,0.0,0.0,0.015175789316712771,False,False,True,False,True
721,1,2,0.0701181201306861,0.0,0.16666666666666666,0.06441171028315387,False,False,True,True,False
722,0,3,0.20834380497612465,0.125,0.0,0.013768881414528002,False,False,True,False,True
723,0,2,0.4219653179190751,0.0,0.0,0.025374310111545468,False,False,True,False,True
724,0,2,0.6230208595124404,0.0,0.0,0.025374310111545468,False,False,True,False,True
725,1,1,0.33400351847197784,0.125,0.0,0.10364429745562033,False,False,True,False,True
726,0,3,0.24604171902488062,0.0,0.0,0.016908073949327893,False,False,True,False,True
727,1,2,0.37170143252073384,0.375,0.0,0.04098927018018883,False,False,True,True,False
728,1,3,0.34656948982156316,0.0,0.0,0.015102594191391004,False,True,False,True,False
729,0,2,0.3088715757728072,0.125,0.0,0.050748620223090936,False,False,True,False,True
730,0,3,0.3088715757728072,0.125,0.0,0.015468569817999833,False,False,True,True,False
731,1,1,0.35913546117114853,0.0,0.0,0.41250332793836464,False,False,True,True,False
732,0,3,0.1329479768786127,0.0,0.0,0.036670757786204655,True,False,False,False,True
733,0,2,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
734,0,2,0.2837396330736366,0.0,0.0,0.025374310111545468,False,False,True,False,True
735,0,2,0.2837396330736366,0.0,0.0,0.025374310111545468,False,False,True,False,True
736,0,3,0.35285247549635584,0.0,0.0,0.031425107138144774,False,False,True,False,True
737,0,3,0.5978889168132697,0.125,0.5,0.06709553154495196,False,False,True,True,False
738,1,1,0.4345312892686604,0.0,0.0,1.0,True,False,False,False,True
739,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
740,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
741,1,1,0.34656948982156316,0.0,0.0,0.05855610025741262,False,False,True,False,True
742,0,1,0.4470972606182458,0.125,0.0,0.15390495017656614,False,False,True,False,True
743,1,1,0.2586076903744659,0.25,0.3333333333333333,0.5121218935012878,True,False,False,True,False
744,0,3,0.2963056044232219,0.125,0.0,0.031425107138144774,False,False,True,False,True
745,1,3,0.38426740387031916,0.0,0.0,0.015468569817999833,False,False,True,False,True
746,0,1,0.8743402865041467,0.125,0.16666666666666666,0.13858277060920987,False,False,True,False,True
747,0,3,0.19577783362653933,0.125,0.16666666666666666,0.03952536767375352,False,False,True,False,True
748,1,2,0.37170143252073384,0.0,0.0,0.025374310111545468,False,False,True,True,False
749,0,1,0.2334757476752953,0.125,0.0,0.10364429745562033,False,False,True,False,True
750,0,3,0.38426740387031916,0.0,0.0,0.015126992566498259,False,True,False,False,True
751,1,2,0.04498617743151546,0.125,0.16666666666666666,0.044893010197349675,False,False,True,True,False
752,1,3,0.0701181201306861,0.0,0.16666666666666666,0.024349578357040744,False,False,True,False,True
753,0,3,0.4093993465694898,0.0,0.0,0.018542765081513996,False,False,True,False,True
754,0,3,0.2837396330736366,0.0,0.0,0.015411575213749286,False,False,True,False,True
755,1,2,0.5978889168132697,0.125,0.3333333333333333,0.12687155055772734,False,False,True,True,False
756,1,2,0.003141492837396331,0.125,0.16666666666666666,0.028302115124416098,False,False,True,False,True
757,0,3,0.34656948982156316,0.0,0.0,0.015216388212891242,False,False,True,False,True
758,0,2,0.22090977632571,0.0,0.0,0.022446505098674838,False,False,True,False,True
759,0,3,0.4219653179190751,0.0,0.0,0.015712553569072387,False,False,True,False,True
760,1,1,0.4093993465694898,0.0,0.0,0.16883675574220638,False,False,True,True,False
761,0,3,0.34656948982156316,0.0,0.0,0.028302115124416098,False,False,True,False,True
762,0,3,0.5099271173661725,0.0,0.0,0.013907073811135496,False,False,True,False,True
763,1,3,0.24604171902488062,0.0,0.0,0.014110458666029575,True,False,False,False,True
764,1,1,0.4470972606182458,0.125,0.3333333333333333,0.23422440102965048,False,False,True,True,False
765,0,3,0.19577783362653933,0.0,0.0,0.015175789316712771,False,False,True,False,True
766,1,1,0.6355868308620256,0.125,0.0,0.15216446768991498,False,False,True,True,False
767,0,1,0.34656948982156316,0.0,0.0,0.07729405233978466,True,False,False,False,True
768,0,3,0.3779844181955265,0.0,0.0,0.015126992566498259,False,True,False,True,False
769,0,3,0.34656948982156316,0.125,0.0,0.04713766070721715,False,True,False,False,True
770,0,3,0.39683337521990447,0.0,0.0,0.016322512946753766,False,False,True,False,True
771,0,3,0.2963056044232219,0.0,0.0,0.018542765081513996,False,False,True,False,True
772,0,3,0.5978889168132697,0.0,0.0,0.015330377421392339,False,False,True,False,True
773,0,2,0.7109826589595376,0.0,0.0,0.020494635090094415,False,False,True,True,False
774,0,3,0.34656948982156316,0.0,0.0,0.014102260811993537,True,False,False,False,True
775,1,2,0.6732847449107816,0.125,0.5,0.044893010197349675,False,False,True,True,False
776,0,3,0.22090977632571,0.0,0.0,0.015126992566498259,False,False,True,False,True
777,0,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
778,1,3,0.05755214878110078,0.0,0.0,0.024349578357040744,False,False,True,True,False
779,0,3,0.34656948982156316,0.0,0.0,0.015102594191391004,False,True,False,False,True
780,1,1,0.5350590600653431,0.0,0.16666666666666666,0.41250332793836464,False,False,True,True,False
781,1,3,0.15807991957778336,0.0,0.0,0.014110458666029575,True,False,False,True,False
782,1,1,0.20834380497612465,0.125,0.0,0.11125659048908397,False,False,True,True,False
783,0,1,0.35913546117114853,0.0,0.0,0.05855610025741262,False,False,True,False,True
784,0,3,0.34656948982156316,0.125,0.3333333333333333,0.04577135170121086,False,False,True,False,True
785,0,3,0.3088715757728072,0.0,0.0,0.013760683560491965,False,False,True,False,True
786,0,3,0.3088715757728072,0.0,0.0,0.014151057562208049,False,False,True,False,True
787,1,3,0.22090977632571,0.0,0.0,0.014630827210317117,False,False,True,True,False
788,0,3,0.09525006282985675,0.5,0.16666666666666666,0.05684821399990475,False,True,False,False,True
789,1,3,0.007288263382759488,0.125,0.3333333333333333,0.04015972542654215,False,False,True,False,True
790,0,1,0.5727569741140991,0.0,0.0,0.15458810467956932,True,False,False,False,True
791,0,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
792,0,2,0.19577783362653933,0.0,0.0,0.050748620223090936,False,False,True,False,True
793,0,3,0.34656948982156316,1.0,0.3333333333333333,0.13575255909676825,False,False,True,True,False
794,0,1,0.34656948982156316,0.0,0.0,0.05991421140938287,True,False,False,False,True
795,0,3,0.3088715757728072,0.0,0.0,0.015411575213749286,False,False,True,False,True
796,0,2,0.4847951746670017,0.0,0.0,0.025374310111545468,False,False,True,False,True
797,1,1,0.610454888162855,0.0,0.0,0.050610427826483444,False,False,True,True,False
798,1,3,0.38426740387031916,0.0,0.0,0.016948672845506364,False,False,True,True,False
799,0,3,0.37170143252073384,0.0,0.0,0.014110458666029575,True,False,False,False,True
800,0,3,0.37170143252073384,0.125,0.16666666666666666,0.04713766070721715,False,False,True,True,False
801,0,2,0.4219653179190751,0.0,0.0,0.025374310111545468,False,False,True,False,True
802,1,2,0.38426740387031916,0.125,0.16666666666666666,0.05123658772523604,False,False,True,True,False
803,1,1,0.1329479768786127,0.125,0.3333333333333333,0.23422440102965048,False,False,True,False,True
804,1,3,0.0,0.0,0.16666666666666666,0.016623491302076868,True,False,False,False,True
805,1,3,0.33400351847197784,0.0,0.0,0.013614293309848433,False,False,True,False,True
806,0,3,0.38426740387031916,0.0,0.0,0.015175789316712771,False,False,True,False,True
807,0,1,0.4847951746670017,0.0,0.0,0.0,False,False,True,False,True
808,0,3,0.22090977632571,0.0,0.0,0.015175789316712771,False,False,True,True,False
809,0,2,0.4847951746670017,0.0,0.0,0.025374310111545468,False,False,True,False,True
810,1,1,0.4093993465694898,0.125,0.0,0.10364429745562033,False,False,True,True,False
811,0,3,0.32143754712239253,0.0,0.0,0.015395374692678068,False,False,True,False,True
812,0,3,0.4847951746670017,0.0,0.0,0.04713766070721715,False,False,True,False,True
813,0,2,0.4345312892686604,0.0,0.0,0.020494635090094415,False,False,True,False,True
814,0,3,0.0701181201306861,0.5,0.3333333333333333,0.06104473451835265,False,False,True,True,False
815,0,3,0.3779844181955265,0.0,0.0,0.015712553569072387,False,False,True,False,True
816,0,1,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
817,0,3,0.2837396330736366,0.0,0.0,0.015468569817999833,False,False,True,True,False
818,0,2,0.38426740387031916,0.125,0.16666666666666666,0.07222738817151159,True,False,False,False,True
819,0,3,0.5350590600653431,0.0,0.0,0.012589561555343713,False,False,True,False,True
820,0,3,0.12038200552902739,0.375,0.3333333333333333,0.05445717323939373,False,False,True,False,True
821,1,1,0.648152802211611,0.125,0.16666666666666666,0.18249984580226933,False,False,True,True,False
822,1,3,0.33400351847197784,0.0,0.0,0.016908073949327893,False,False,True,False,True
823,0,1,0.4722292033174164,0.0,0.0,0.0,False,False,True,False,True
824,1,3,0.33400351847197784,0.0,0.16666666666666666,0.024349578357040744,False,False,True,True,False
825,0,3,0.01985423473234481,0.5,0.16666666666666666,0.07746484096553544,False,False,True,False,True
826,0,3,0.34656948982156316,0.0,0.0,0.013565496559633922,False,True,False,False,True
827,0,3,0.34656948982156316,0.0,0.0,0.11027245763075773,False,False,True,False,True
828,1,2,0.007288263382759488,0.0,0.3333333333333333,0.07222738817151159,True,False,False,False,True
829,1,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
831,1,3,0.18321186227695402,0.125,0.0,0.028212719478023115,True,False,False,True,False
832,1,2,0.005152048253329982,0.125,0.16666666666666666,0.03659756266088288,False,False,True,False,True
833,0,3,0.34656948982156316,0.0,0.0,0.014110458666029575,True,False,False,False,True
834,0,3,0.2837396330736366,0.0,0.0,0.015330377421392339,False,False,True,False,True
835,0,3,0.22090977632571,0.0,0.0,0.016200521071217493,False,False,True,False,True
836,1,1,0.4847951746670017,0.125,0.16666666666666666,0.16231419173453318,True,False,False,True,False
837,0,3,0.2586076903744659,0.0,0.0,0.016908073949327893,False,False,True,False,True
838,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,False,True
839,1,3,0.39683337521990447,0.0,0.0,0.11027245763075773,False,False,True,False,True
840,1,1,0.34656948982156316,0.0,0.0,0.057970539254838485,True,False,False,False,True
841,0,3,0.24604171902488062,0.0,0.0,0.015468569817999833,False,False,True,False,True
842,0,2,0.19577783362653933,0.0,0.0,0.020494635090094415,False,False,True,False,True
843,1,1,0.37170143252073384,0.0,0.0,0.060507970265993034,True,False,False,True,False
844,0,3,0.4282483035938678,0.0,0.0,0.012565163180236457,True,False,False,False,True
845,0,3,0.20834380497612465,0.0,0.0,0.016908073949327893,False,False,True,False,True
846,0,3,0.5224930887157577,0.0,0.0,0.014736618564782174,False,False,True,False,True
847,0,3,0.34656948982156316,1.0,0.3333333333333333,0.13575255909676825,False,False,True,False,True
848,0,3,0.4345312892686604,0.0,0.0,0.015411575213749286,True,False,False,False,True
849,0,2,0.34656948982156316,0.0,0.16666666666666666,0.06441171028315387,False,False,True,False,True
850,1,1,0.34656948982156316,0.125,0.0,0.17391981561855152,True,False,False,True,False
851,0,3,0.04498617743151546,0.5,0.3333333333333333,0.06104473451835265,False,False,True,False,True
852,0,3,0.9246041719024881,0.0,0.0,0.015175789316712771,False,False,True,False,True
853,0,3,0.10781603417944208,0.125,0.16666666666666666,0.029757819776815374,True,False,False,True,False
854,1,1,0.19577783362653933,0.0,0.16666666666666666,0.07690367833806856,False,False,True,True,False
855,0,2,0.5476250314149284,0.125,0.0,0.050748620223090936,False,False,True,True,False
856,1,3,0.22090977632571,0.0,0.16666666666666666,0.018249984580226933,False,False,True,True,False
857,1,1,0.5601910027645137,0.125,0.16666666666666666,0.32179836714362564,False,False,True,True,False
858,1,1,0.6355868308620256,0.0,0.0,0.051822148727810165,False,False,True,False,True
859,1,3,0.2963056044232219,0.0,0.5,0.03758969818624431,True,False,False,True,False
860,0,3,0.34656948982156316,0.0,0.0,0.014110458666029575,True,False,False,False,True
861,0,3,0.5099271173661725,0.25,0.0,0.027537567642055148,False,False,True,False,True
862,0,2,0.2586076903744659,0.125,0.0,0.022446505098674838,False,False,True,False,True
863,1,1,0.5978889168132697,0.0,0.0,0.050610427826483444,False,False,True,True,False
864,0,3,0.34656948982156316,1.0,0.3333333333333333,0.13575255909676825,False,False,True,True,False
865,0,2,0.2963056044232219,0.0,0.0,0.025374310111545468,False,False,True,False,True
866,1,2,0.5224930887157577,0.0,0.0,0.025374310111545468,False,False,True,True,False
867,1,2,0.33400351847197784,0.125,0.0,0.027049600139910042,True,False,False,True,False
868,0,1,0.38426740387031916,0.0,0.0,0.09856123757927521,False,False,True,False,True
869,0,3,0.34656948982156316,0.0,0.0,0.018542765081513996,False,False,True,False,True
870,1,3,0.04498617743151546,0.125,0.16666666666666666,0.021730754366528396,False,False,True,False,True
871,0,3,0.32143754712239253,0.0,0.0,0.015411575213749286,False,False,True,False,True
872,1,1,0.5853229454636844,0.125,0.16666666666666666,0.10257896680493714,False,False,True,True,False
873,0,1,0.4093993465694898,0.0,0.0,0.009759350042902102,False,False,True,False,True
874,0,3,0.5853229454636844,0.0,0.0,0.017566830077223785,False,False,True,False,True
875,1,2,0.34656948982156316,0.125,0.0,0.04684488020593009,True,False,False,True,False
876,1,3,0.18321186227695402,0.0,0.0,0.014102260811993537,True,False,False,True,False
877,0,3,0.24604171902488062,0.0,0.0,0.019217721730481106,False,False,True,False,True
878,0,3,0.2334757476752953,0.0,0.0,0.015411575213749286,False,False,True,False,True
879,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
880,1,1,0.6984166876099522,0.0,0.16666666666666666,0.16231419173453318,True,False,False,True,False
881,1,2,0.3088715757728072,0.0,0.16666666666666666,0.050748620223090936,False,False,True,True,False
882,0,3,0.4093993465694898,0.0,0.0,0.015411575213749286,False,False,True,False,True
883,0,3,0.2711736617240512,0.0,0.0,0.02052723131923771,False,False,True,True,False
884,0,2,0.34656948982156316,0.0,0.0,0.020494635090094415,False,False,True,False,True
885,0,3,0.3088715757728072,0.0,0.0,0.013760683560491965,False,False,True,False,True
886,0,3,0.4847951746670017,0.0,0.8333333333333333,0.05684821399990475,False,True,False,True,False
887,0,2,0.33400351847197784,0.0,0.0,0.025374310111545468,False,False,True,False,True
888,1,1,0.2334757476752953,0.0,0.0,0.05855610025741262,False,False,True,True,False
889,0,3,0.34656948982156316,0.125,0.3333333333333333,0.04577135170121086,False,False,True,True,False
890,1,1,0.32143754712239253,0.0,0.0,0.05855610025741262,True,False,False,False,True
891,0,3,0.39683337521990447,0.0,0.0,0.015126992566498259,False,True,False,False,True
